full_text,cleaned,sentiment,label
@kemgelapan Pak men kapan bikin film di IKN?,kemgelapan men bikin film ikn,negatif,0
Ya mulai kerjain lah... Bikin candi sebesar hambalang dan ikn aja bisa...,ya kerjain bikin candi hambalang ikn aja,negatif,0
@C_D3pp Dibawa ke Solo atau IKN. Silahkan pilih Cak ,cdpp bawa solo ikn silah pilih cak,negatif,0
@denismalhotra @jokowi Lagian @jokowi nafsu banget balas jasa ke bohir. Stlh kawasan property milik Oligarki di Jakarta-Bandung difasilitasi KCIC. Lanjut mau jual murah ke mereka berupa Tanah dan Bangunan milik Negara (Kantor Kementrian dll) dgn memindahkan operasional Ibukota Negara ke IKN. Dasar TAIK,denismalhotra jokowi jokowi nafsu banget balas jasa bohir stlh kawasan property milik oligarki jakartabandung fasilitas kcic jual murah upa tanah bangun milik negara kantor tri dll dgn pindah operasional ibukota negara ikn dasar taik,negatif,0
@KangManto123 Mang isinya pemain sirkus ya yg manggung di.IKN,kangmanto mang isi main sirkus ya yg manggung diikn,negatif,0
Alasan beli: persiapan trail hiking ke IKN ️ jalan jalan di mall khususnya PP ️ ya kebetulan bisa beli aja https://t.co/Da5QguxikD,alas beli trail hiking ikn jalan jalan mall khusus pp ya beli aja,negatif,0
Legacy berakhir kereta tanpa rel pun dikembalikan dari IKN ke China. Semuanya Simulakra demikian pandangan Baudrillard dan Nietzsche tentang politik citra . https://t.co/vuOCy6fyDR,legacy kereta rel ikn china simulakra pandang baudrillard nietzsche politik citra,negatif,0
@tekarok007 Ucapannya sama kaya waktu ngomong IKN ngga pke dana APBN nilainya NOL..!!!,tekarok kaya ngomong ikn ngga pke dana apbn nilai nol,negatif,0
@MurtadhaOne1 IKN membuka jutaan lapangan pekerjaan sesuai janji jokowi,murtadhaone ikn buka juta lapang kerja sesuai janji jokowi,negatif,0
@Mdy_Asmara1701 Untuk dipamerin doang Eh biaya pengangkutan dari cina ke ikn terus dari ikn ke cina siapa yg tanggung ya,mdyasmara dipamerin doang eh biaya angkut cina ikn ikn cina yg tanggung ya,negatif,0
@surreaulism POV pojokan gedung IKN rn,surreaulism pov pojok gedung ikn rn,negatif,0
Udah Tahu Belum? Ini Cara Membelanjakan Pi Coin dengan Kartu VISA Sumber: IKN Pos https://t.co/GbsD3Fdg10 Dibagikan melalui Aplikasi Google,udah belanja pi coin kartu visa sumber ikn pos aplikasi google,negatif,0
Prediksi Harga Pi Network: Bagaimana Dampak Pelepasan $139 Juta Token pada Pi Coin? Sumber: IKN Pos https://t.co/srsiY3iMjO Dibagikan melalui Aplikasi Google,prediksi harga pi network dampak lepas juta token pi coin sumber ikn pos aplikasi google,negatif,0
@Mdy_Asmara1701 Biar kelihatan IKN gak mangkrak,mdyasmara biar lihat ikn gak mangkrak,negatif,0
@tempodotco IKN stop MBG stop rasanya bisa lebih cepat. Tergantung mana prioritas sih. *Ucap rakyat jelata,tempodotco ikn stop mbg stop cepat gantung prioritas sih rakyat jelata,negatif,0
bukannya janji jokowi dulu IKN akan membuka lapangan pekerjaan? yaini juga lapangan pekerjaan,janji jokowi ikn buka lapang kerja yaini lapang kerja,negatif,0
IKN ini cocok jadi studi kasus sebagai contoh proyek yang dilanjutkan ataupun dihentikan sama2 ga menguntungkan,ikn cocok studi contoh proyek henti ga untung,negatif,0
@ferryhusin77 @xquitavee Mungkin dia mabuk asam sulfat stlh keliling IKN naik mobil esemka dgn bekal 11 rb trilyun.hahaaa...Indonesia emg darurat org tolol.,ferryhusin xquitavee mabuk asam sulfat stlh keliling ikn mobil esemka dgn bekal rb trilyunhahaaaindonesia emg darurat org tolol,negatif,0
@Tan_Mar3M @geloraco masih megang lah : duit IKN ame Danantara ,tanmarm geloraco megang duit ikn ame danantara,negatif,0
@speedingjunkie Wujud kuyang jalan saya penghuni IKN,speedingjunkie wujud kuyang jalan huni ikn,negatif,0
@Mdy_Asmara1701 Krn yg open BO di IKN tak perlu KERETA TANPA REL bisa tak jadi transaksi kalau penumpang penuh baru jalan ,mdyasmara krn yg open bo ikn kereta rel transaksi tumpang penuh jalan,negatif,0
@tempodotco Seriusan kah 30 tahun? Alah.. pastinya omon-omon aja. Program Makan Bergizi Gratis aja bisa terlaksana IKN bisa dikebut perbaiki jalanan bisa dilakukan (kalau ada pejabat melintas) masa perbaiki sekolah begini saja butuh waktu lama? ‍️,tempodotco serius kah alah omonomon aja program makan gizi gratis aja laksana ikn kebut jalan laku jabat lintas sekolah butuh,negatif,1
Penghuni IKN,huni ikn,negatif,0
yg kayak gini mostly bahkan bukan iknc dulu ataupun skrg yg iknc pasti bisa liat kalo ikn berkembang jauh banget aku kalo nonton konser mereka 2018 sama konser mereka 2023/2022 keliatan bgt mereka jauh lebih matang apalagi yg 2023,yg kayak gin mostly iknc skrg yg iknc liat kalo ikn kembang banget kalo nonton konser konser liat bgt matang yg,negatif,0
@S4turnuslv udah buang di ikn,sturnuslv udah buang ikn,negatif,0
@MurtadhaOne1 Kan emang misi utam IKN tuh buat gituan. Dari dulu gw udah ngomong IKN bakal jadi yempat party sex nya para pejabat dan lgbt nya prabowo,murtadhaone emang misi utam ikn tuh gituan gw udah ngomong ikn yempat party sex nya jabat lgbt nya prabowo,negatif,1
@Mdy_Asmara1701 Katanya ini untuk fasilitas di IKN tapi sebenarnya ini cuma uji coba dari pabrikannya. tidak pernah diniatkan untuk IKN. selesai uji coba sewajarnya dibawa pulang.,mdyasmara fasilitas ikn uji coba pabrikan niat ikn selesai uji coba wajar bawa pulang,negatif,0
@Andiarief__ Investor ngantri masuk IKN juga penjelasan negara ya bang Andi? Faktanya gimana Bang? Benar apa Boong?? ,andiarief investor ngantri masuk ikn negara ya bang andi fakta gimana bang boong,negatif,0
@fannysoegi Kak tolong tanyain IKN senyap dan tak ada kabar .,fannysoegi kak tolong tanyain ikn senyap kabar,negatif,0
@NayDonuts IKN = nipu. Jokowo = kebohongan yang bersèri. (Kata yang ngomong di video ini) (Yang ngomong kok nggak ada takut2nya?) . https://t.co/FJBq4FYgQY,naydonuts ikn nipu jokowo bohong bers ri ngomong video ngomong nggak takut,negatif,0
@RudiartoT78475 saat matahari itu masih benar selalu berbohong akhirnya IKN cuma proyek pemborosan yang gaada manfaatnya buat masyarakat luas,rudiartot matahari bohong ikn proyek boros gaada manfaat masyarakat luas,negatif,0
Foya-foya mulyono buat IKN. Padahal dalam kampanyenya tidak ada itu IKN. Sibuk dgn IKN lupa untuk memberi perhatian psda sektor pendidikan pertanian dan nelayan. Lupa bahwa masih banyak rakyat berada dalam garis kemiskinan dan kemiskinan akut. Kekuasaan adalah amanah bukan,foyafoya mulyono ikn kampanye ikn sibuk dgn ikn lupa perhati psda sektor didik tani nelayan lupa rakyat garis miskin miskin akut kuasa amanah,negatif,0
@sawaschtein gedung ikn nya apa aku nya ay,sawaschtein gedung ikn nya nya ay,negatif,0
@Mdy_Asmara1701 Sptnya hanya utk memburu anggaran proyek pengadaan yg setidaknya 70M. Polanya serupa dgn IKN KRCI dll yg penting ada proyek shg duit negara bisa ditarik setelah itu peduli amat apa yg terjadi belakangan,mdyasmara sptnya utk buru anggar proyek yg m pola rupa dgn ikn krci dll yg proyek shg duit negara tarik peduli yg,negatif,0
@Musix_Asix @ch_chotimah2 IKN = nipu. Jokowo = kebohongan yang bersèri. (Kata yang ngomong di video ini) (Yang ngomong kok nggak ada takut2nya?) . Nggak nyambung sama tweet_nya ya? Bodo amat ah. . https://t.co/QeRL1uX5Ib,musixasix chchotimah ikn nipu jokowo bohong bers ri ngomong video ngomong nggak takut nggak nyambung tweetnya ya bodo ah,negatif,0
@detikcom Mana nich... Buzzer peak IKN.... muncul donk.,detikcom nich buzzer peak ikn muncul donk,negatif,0
Ini 7 Investor Pelopor Pendidikan di IKN Ada Al Azhar Hingga Patra Jasa https://t.co/SiECSMSZeu,investor pelopor didik ikn al azhar patra jasa,negatif,0
@ardi_tama1 Kira-kira bisa menuhin istana IKN gak yaa,arditama kirakira menuhin istana ikn gak yaa,negatif,0
Setengah jam dengan waktu ukur MISTERI KALIMANTAN TIMUR &amp; IKN | #NERROR MISTERI INDONESIA by Nessie judge https://t.co/3far1PRs9F,jam ukur misteri kalimantan timur amp ikn nerror misteri indonesia by nessie judge,negatif,0
IKN kota Modern https://t.co/cbFruALFEO,ikn kota modern,negatif,0
Keberlanjutan Pembangunan IKN https://t.co/CdkJFCZj7u,bangun ikn,negatif,0
Keberlanjutan Pembangunan IKN https://t.co/sG2zWhhSdO,bangun ikn,negatif,0
IKN kota Modern https://t.co/8ivOybRlsv,ikn kota modern,negatif,0
IKN Beri dampak Baik https://t.co/bIlnANweek,ikn dampak,negatif,0
@chaeydal @ridwanhr Perbaikin jalan ga bisa triliunan habis buat ikn bisa..dlm waktu singkat pula,chaeydal ridwanhr perbaikin jalan ga triliun habis ikn bisadlm singkat,negatif,0
@FuzaFirdaus Wajarlah duitnya kepake di ikn ye kan,fuzafirdaus wajar duit kepake ikn ye,negatif,0
@pasiensomi WKWKWKKW BAPAK KOTA DI IKN ,pasiensomi wkwkwkkw kota ikn,negatif,0
@ojo_ruwet @Mdy_Asmara1701 itu belum dibeli pemilik produk meminjamkan produknya untuk di ujicoba di ikn kalau cocok produknya akan dibeli beberapa unit kalau gak cocok ya di pulangkan ke pabriknya. BUKAN pengadaan barang.. Bahlul !,ojoruwet mdyasmara beli milik produk pinjam produk ujicoba ikn cocok produk beli unit gak cocok ya pulang pabrik barang bahlul,negatif,0
@Not_Ur_Bro @chaatimeeee @bembengkedua @jinjamoella sesakti yang bagaimana sih menurut parameter lu? pemerintah pusat bangun IKN bikin program MBG bikin Danantara ngabisin trilyunan bisa-bisa aja tuh? giliran buat ningkatin SDM terutama fakir miskin lewat pendidikan kok cuma sampai situ? tuntasin lah malah proyek mulu.,noturbro chaatimeeee bembengkedua jinjamoella sakti sih parameter lu perintah pusat bangun ikn bikin program mbg bikin danantara ngabisin trilyunan bisabisa aja tuh gilir ningkatin sdm utama fakir miskin didik situ tuntasin proyek mulu,negatif,0
Dukungan penuh terhadap pembangunan Ibu Kota Nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan. #IKN #IbuKotaNusantara #IndonesiaMaju #PembangunanBerkelanjutan #TransformasiIndonesia https://t.co/HbHAMSihje,dukung penuh hadap bangun kota nusantara pusat perintah hijau modern ikn ibukotanusantara indonesiamaju pembangunanberkelanjutan transformasiindonesia,negatif,0
Dukungan penuh terhadap pembangunan Ibu Kota Nusantara sebagai pusat pemerintahan baru yang hijau modern dan berkelanjutan. #IKN #IbuKotaNusantara #IndonesiaMaju #PembangunanBerkelanjutan #TransformasiIndonesia https://t.co/W2AAlHgioN,dukung penuh hadap bangun kota nusantara pusat perintah hijau modern ikn ibukotanusantara indonesiamaju pembangunanberkelanjutan transformasiindonesia,negatif,0
kya mau bungkus ikn asin sumph,kya bungkus ikn asin sumph,negatif,0
@asahimup di ikn rame tuh ,asahimup ikn rame tuh,negatif,0
Unit kereta tanpa rel (Autonomous Rail Transit/ART) yang sempat diuji coba di Ibu Kota Nusantara (IKN) sejak Agustus 2024 resmi dikembalikan ke China. Pengembalian dilakukan oleh perusahaan penyedia CRRC Qingdao Sifang pada Kamis (1/5/2025). https://t.co/CTvx1nkyzz,unit kereta rel autonomous rail transitart uji coba kota nusantara ikn agustus resmi china laku usaha sedia crrc qingdao sifang kamis,negatif,0
IKN wujud pemerataan pembangunan Nasional https://t.co/8ohgCuHeA1,ikn wujud perata bangun nasional,negatif,0
IKN siap menyambut investor asing untuk berkolaborasi dan menciptakan inovasi https://t.co/RFefoHWxRl,ikn sambut investor asing kolaborasi cipta inovasi,negatif,0
Otorita IKN Gelar Kelas Pengantar Kota Peka Air Bersama ADB dan Monash University https://t.co/z4tDiMMYnc,otorita ikn gelar kelas kota peka air adb monash university,negatif,0
@Mdy_Asmara1701 Done IKN udah digulung... I'm so happy.,mdyasmara done ikn udah gulung im so happy,negatif,1
@detikcom Cokk Esemka ngedabruss Ikn ngedabrus Bis kereta ngedabruss Hutang ngedabruss,detikcom cokk esemka ngedabruss ikn ngedabrus bis kereta ngedabruss hutang ngedabruss,negatif,0
@Mdy_Asmara1701 Bukan Indonesia yg datangkan tapi China sengaja datangkan ke IKN untuk dipakai uji coba dalam rangka Promosi.,mdyasmara indonesia yg china sengaja ikn pakai uji coba rangka promosi,negatif,0
@yogi_Halim @CutSarina5 Kalo belum siap infrastruktur (IKN) ngapain koar koar seh? Ini komunikasinya yg Kebagusan atau komunikasi kelewat munafiknya? Sadar diri Ama kemampuan rakyat lah jangan beli istana disaat banyak warga yg gak punya rumah/tanah/ngontrak. Hidup Yang Mulia Munafik.,yogihalim cutsarina kalo infrastruktur ikn ngapain koar koar seh komunikasi yg bagus komunikasi munafik sadar ama rakyat beli istana warga yg gak rumahtanahngontrak hidup mulia munafik,positif,0
@denismalhotra @jokowi Kalau IKN bisa dikirim pake kapal pun pasti dipinjemin dari luar negeri terus dikirim ke Indo jg tuh. Sama kayak saat dimunculkannya beberapa biji mobil Esemka yang ternyata sebenarnya mobil dr China dilabelin/dikasih stiker atas nama Esemka &amp; diakui atas nama Jokowi wkwk. ,denismalhotra jokowi ikn kirim pake kapal dipinjemin negeri kirim indo jg tuh kayak muncul biji mobil esemka nyata mobil dr china dilabelindikasih stiker nama esemka amp nama jokowi wkwk,negatif,0
@askmearmything Bukannya udah dari tahun 2022 ya ga ngotaknya? Alurnya bikin candi IKN trus bikin PMK ga ngotak dicombo sama SP2dK isinya campuran nanya beneran dan setengah maksa,askmearmything udah ya ga ngotaknya alur bikin candi ikn trus bikin pmk ga ngotak dicombo spdk isi campur nanya beneran maksa,negatif,0
@Mdy_Asmara1701 Mana nih babi yang suka puja puji IKN muka lu diseman dulu deh biar tambah tebel dari muka babi.,mdyasmara nih babi suka puja puji ikn muka lu seman deh biar tebel muka babi,negatif,0
@vcdkasoda tugu di ikn,vcdkasoda tugu ikn,negatif,0
@detikcom Moda transportasi masa depan ini dipinjamkan oleh pihak China secara gratis untuk dijajal di IKN selama masa uji coba. Pemerintah cuma perlu membangun jalur khusus ART dan marka-marka jalannya saja.,detikcom moda transportasi pinjam china gratis jajal ikn uji coba perintah bangun jalur khusus art markamarka jalan,negatif,1
@v4nc1_b0zz Dari dulu katanya investor mau ke IKN tapi kok sampai sekarang belum ada berita bahwa IKN semakin berkembang dan semakin banyak investor ya?,vncbzz investor ikn berita ikn kembang investor ya,negatif,0
@Mdy_Asmara1701 IKN NDASMU SOMPLAK WI JOKOWI APBN kau obrik abrik GK JELAS kau lbh patut ditersangkakan drpd Tom L Uu No 3 THN 2022 sgr dihapus @DPR_RI,mdyasmara ikn ndasmu somplak wi jokowi apbn kau obrik abrik gk kau lbh patut sangka drpd tom l uu no thn sgr hapus dprri,negatif,0
IKN Nusantara Cermin Jati Diri Bangsa! Dengan nama dan konsep yang mengakar pada budaya IKN mencerminkan semangat persatuan dan kekayaan Indonesia. #NusantaraKebanggaanKita #IKNBersatu #CerminIndonesia https://t.co/OBWXwubh3o,ikn nusantara cermin jati bangsa nama konsep akar budaya ikn cermin semangat kaya indonesia nusantarakebanggaankita iknbersatu cerminindonesia,negatif,0
IKN: Kota Hijau Ramah Lingkungan Dibangun dengan konsep smart city dan green city IKN menjadi simbol komitmen Indonesia terhadap masa depan yang lestari dan bersih. #IKNHijau #SmartCityNusantara #KotaBersih https://t.co/XGl8IIIy6I,ikn kota hijau ramah lingkung bangun konsep smart city green city ikn simbol komitmen indonesia hadap lestari bersih iknhijau smartcitynusantara kotabersih,negatif,1
Bukan Sekadar Pindah Ibu Kota Tapi Sebar Keadilan! IKN hadir untuk mendorong pertumbuhan ekonomi yang merata di luar Jawa. Saatnya pembangunan tak terpusat! #IKNUntukSemua #PembangunanMerata #NusantaraBangkit https://t.co/5zOHwCw5tt,pindah kota sebar adil ikn hadir dorong tumbuh ekonomi jawa bangun pusat iknuntuksemua pembangunanmerata nusantarabangkit,negatif,0
Pembangunan IKN adalah langkah strategis menuju Indonesia yang lebih modern merata dan berkelanjutan. Kota masa depan dimulai dari sini. #IKNNusantara #IndonesiaMaju #KotaMasaDepan https://t.co/xC8PDyNVPd,bangun ikn langkah strategis tuju indonesia modern kota iknnusantara indonesiamaju kotamasadepan,negatif,0
@Mdy_Asmara1701 Kan yang penting by dah ke IKN IKN itu proyek madesu masa depan suram,mdyasmara by dah ikn ikn proyek madesu suram,negatif,0
Hutan Kalimantan kan mistis ceunah kenapa setan-setan di sana gak ngehancurin IKN aja?,hutan kalimantan mistis ceunah setansetan gak ngehancurin ikn aja,negatif,0
@EduKunts81850 @aniesbaswedan Hutan untuk IKN dan food estate pohonnya kemana ya?,edukunts aniesbaswedan hutan ikn food estate pohon ya,negatif,0
@okino2x @MurtadhaOne1 Lu kira itu garuda gak simetris sama gedung ikn yg bangun jin?,okinox murtadhaone lu garuda gak simetris gedung ikn yg bangun jin,negatif,0
@MasBRO_back Esemka investor antri ikn rampung aja ngibul apalagi soal ijazah mudah bagi Jokowi,masbroback esemka investor antri ikn rampung aja ngibul ijazah mudah jokowi,negatif,0
@MurtadhaOne1 Ohini 19 lapangan pekerjaan diperuntukkan di ikn dan untuk para LC,murtadhaone ohini lapang kerja ikn lc,negatif,0
@MurtadhaOne1 Kan ikn menyadiakan lap kerja. Salah benernys open bo,murtadhaone ikn menyadiakan lap kerja salah benernys open bo,negatif,0
@MeilinaZeli @DokterTifa Logika ga berlaku mas kalo sesimpel itu ga seru ga rame nanti IKN sama PAGAR LAUT MENCUAT jadi berita paling atas,meilinazeli doktertifa logika ga laku mas kalo simpel ga seru ga rame ikn pagar laut cuat berita,negatif,0
@odydc oleh-oleh khas IKN,odydc oleholeh khas ikn,negatif,0
Perjalanan Kereta Tanpa Rel IKN hingga Akhirnya Dikembalikan ke China https://t.co/eyBkieVT0w,jalan kereta rel ikn china,negatif,0
@ARSIPAJA Sumpah pendukungnya Gibran jg sama pola mikirnya kalo gambar hasil generate AI keren banget padahal kalo yg ngerti mah mual ngeliatnya Kalo bikin kebijakan dirumuskan dulu mas fufufafa @gibran_tweet jgn sekonyong2 kaya bapak kau bikin IKN rusak jadinya. 1 gerbong sama Dedi vasek https://t.co/MLhzrwy06U,arsipaja sumpah dukung gibran jg pola mikirnya kalo gambar hasil generate ai keren banget kalo yg ngerti mah mual ngeliatnya kalo bikin bijak rumus mas fufufafa gibrantweet jgn sekonyong kaya kau bikin ikn rusak gerbong dedi vasek,negatif,0
@DermagaGarely @MasBRO_back Lalu inget calo tanah saat bawa FC sertipikat. Emang calo tanah IKN aja ditawarkan 150 pd investor itu kan sama halnya silahkan negara ini dijajah ,dermagagarely masbroback inget calo tanah bawa fc sertipikat emang calo tanah ikn aja tawar pd investor silah negara jajah,negatif,0
@yaniarsim @syeifm Mukidi trauma ke kalimantan masalahnya ada IKN yg isinya banyak ratusan investor siluman yg nunggu,yaniarsim syeifm mukidi trauma kalimantan ikn yg isi ratus investor siluman yg nunggu,negatif,0
Itu Tanda Orang Yang Sembarangan Menafsirkan Tentang Maqom Dalam Dunia Aswaja Yang Tidak Sesuai Dengan Konteks MediaX. Contoh : Konteks Media Itu. Kalau Jokowi Itu Tingkatan Haqqul Yaqin Itu Tidak Mungkin IKN Akan Terbengkalai.,tanda orang sembarang tafsir maqom dunia aswaja sesuai konteks mediax contoh konteks media jokowi tingkat haqqul yaqin ikn bengkalai,negatif,0
Jalur Bandara IKN.... https://t.co/CNUzXaEjp7,jalur bandara ikn,negatif,0
@baguzflay99 @AiraNtieReal Masih aja ada manusia percaya jokowi: Esemka bodong IKN mangkrak Investor IKN antre katanya Utang negara bejibun 11rb Trilyun di kantong ajaibnya Halaahh tau ah Kebanyakan ngibul ,baguzflay airantiereal aja manusia percaya jokowi esemka bodong ikn mangkrak investor ikn antre utang negara bejibun rb trilyun kantong ajaib halaahh tau ah ngibul,negatif,0
@puncakphakim @pandji IKN mending jadi red district aja sekalian ,puncakphakim pandji ikn mending red district aja,negatif,0
@jokoanwar Kemaren gembar gembor makan gratis sekarang AI IKN kemana bang?,jokoanwar kemaren gembar gembor makan gratis ai ikn bang,negatif,1
@idextratime karena investornya ngumpul di IKN,idextratime investor ngumpul ikn,negatif,0
@yaniarsim Lah emang asli pak... Pihak UGM rektor dekan menyatakan ijasah pak Jokowi valid n teman kampusnya juga banyak.. sampean aja n rekan yg pembenci Jokowi GK ada obat.. kerja p Jokowi nyata hilirisasi pengambil alihan tambang smelter ikn minyak sawit jalan dimana2 rakyat merasakan,yaniarsim emang asli ugm rektor dekan nyata ijasah jokowi valid n teman kampus sampean aja n rekan yg benci jokowi gk obat kerja p jokowi nyata hilir ambil alih tambang smelter ikn minyak sawit jalan rakyat,negatif,0
@Boediantar4 Jokowi adalah sumber kehancuran Indonesia karena banyak sekali janji dia tidak ditepati bahkan IKN pun tidak jelas bagaimana nasibnya. kalau memang terbukti maka haruss dipenjara dan dicari orang orang terlibat. Semoga Indonesia segera lebih baik adil makmur tentram damai.,boediantar jokowi sumber hancur indonesia janji ikn nasib bukti haruss penjara cari orang orang libat moga indonesia adil makmur tentram damai,negatif,0
Di IKN itu 5G nya pun tidak merata loh? https://t.co/KauzAFaLca,ikn g nya loh,negatif,0
Kan IKN belum pakai 6G atau 10G seperti dichina? https://t.co/noemDpF8pB,ikn pakai g g dichina,negatif,0
@iamgeprexwin @lun_jar @ApriliaLin Dari cara ngomong udah keliatan siapa yg lebih bobrok masyarakat berpikir kritis kok dibilang idiot emang sesempurna apa negara ini sesempurna apa mulyono dari dulu mobil esemka sampe sekarang ikn juga gak ada yg bener omongannya si mulyono,iamgeprexwin lunjar aprilialin ngomong udah liat yg bobrok masyarakat pikir kritis bilang idiot emang sempurna negara sempurna mulyono mobil esemka sampe ikn gak yg bener omong si mulyono,negatif,0
Tibang ngasih browies 35 ribu aja ribut banget mending urusin IKN noh,tibang ngasih browies ribu aja ribut banget mending urusin ikn noh,negatif,0
@Fahmy_TEGAL @f_fathur Y betul hasil kerjanya kan mobil esemka 6rb unit narik investor k ikn 11 ribu triliun ekonomi meroket dan banyak lgi yg lainnya,fahmytegal ffathur y hasil kerja mobil esemka rb unit narik investor k ikn ribu triliun ekonomi roket lgi yg,negatif,0
anj gua masih malu keinget jawaban pas SMA tentang IKN mana sampe diketawain guru malunya kerasa sampe skrg dawgg (( tp untung bkn cm gw yg salah jawab)),anj gua malu keinget pas sma ikn sampe diketawain guru malu sampe skrg dawgg tp untung bkn cm gw yg salah,negatif,0
@hera_the_pink betul kimi selamat tiket freepass ke IKN,herathepink kim selamat tiket freepass ikn,negatif,0
Yang duluan pindah ke IKN : PNS PSK,duluan pindah ikn pns psk,negatif,0
@iwanfals Ke hambalang aja dulu nanti mampir belok lihat ke ikn lalu jangan lupa lempeng aja smp ketemu food estate...oiya jgn lupa lihat lihat program mercusuar lainnya yaah.,iwanfals hambalang aja mampir belok lihat ikn lupa lempeng aja smp ketemu food estateoiya jgn lupa lihat lihat program mercusuar yaah,negatif,0
@CutSarina5 IKN menurut gw adalah fyre festival punya indonesia. Rakyat disuruh bayar mahal dengan pajak rakyat diiming2i image kota maju &amp; green city yg sbnrnya nothingburger pas dibangun overclaim terakhir fasilitasnya rusak/dikembalikan satu2. Wkwkw,cutsarina ikn gw fyre festival indonesia rakyat suruh bayar mahal pajak rakyat diimingi image kota maju amp green city yg sbnrnya nothingburger pas bangun overclaim fasilitas rusakdikembalikan wkwkw,negatif,1
@cobeh2022 Masih ragu dgn keluguan serta kesederhanaannya Mulyono??? Fakta Pembohong : Mobil ESMKA sdh di inden 6000 unit. 11.000 T dana dikantong di kantong dia. 150 Investor asing yg membangun IKN (tanpa dana APBN. dan masih banyak lagi bokisnya,cobeh ragu dgn lugu sederhana mulyono fakta bohong mobil esmka sdh inden unit t dana kantong kantong investor asing yg bangun ikn dana apbn bokisnya,negatif,0
@Tan_Mar3M Di ikn tan,tanmarm ikn tan,negatif,0
@MasFurqon15 @cobeh2022 yg ada di map adalah Daftar 11000 Trilyun dana yg ada dikantongnya serta 150 Investor yg membangun IKN dan list inden mobil ESEMKA,masfurqon cobeh yg map daftar trilyun dana yg kantong investor yg bangun ikn list inden mobil esemka,negatif,0
@gorduser @ErickFernandoW @AristiaVd Buat apa memenuhi kebutuhan rakyat kalau ku bisa memuaskan ego ku . Itu yg ada di kepala Mulyono saat membangun IKN,gorduser erickfernandow aristiavd penuh butuh rakyat ku muas ego ku yg kepala mulyono bangun ikn,negatif,0
Proyek Bandara IKN Tuntas Operasional Masih Menunggu Kapan nih pak @prabowo https://t.co/i12f7UI3Lv,proyek bandara ikn tuntas operasional tunggu nih prabowo,negatif,0
Ternyata selama ini BIN sudah berkantor di IKN selama satu tahun menggunakan kantor modular sementara BIN. Kantor modular tersebut akan dipindahkan ke lokasi bangunan permanen mulai tg 1 Juni 2025. Segera disusul kemendagri dan lainnya. Bravo @prabowo https://t.co/NkSfrYQCO2,nyata bin kantor ikn kantor modular bin kantor modular pindah lokasi bangun permanen tg juni susul kemendagri bravo prabowo,negatif,0
mau ikut ke kalimantan mau liat progress IKN plis,kalimantan liat progress ikn plis,negatif,1
@geloraco Negara udah gk pya uang kas utk bayar sewanya per bulan. Lagian tuh di sewa cuman buat pajangan keren kerenan utk narik infestor doang. Jgnkn infestor sekelas celeng hutan aja enggan masuk area IKN buatan firaun solo itu.,geloraco negara udah gk pya uang kas utk bayar sewa tuh sewa cuman pajang keren keren utk narik infestor doang jgnkn infestor kelas celeng hutan aja enggan masuk area ikn firaun solo,negatif,0
Otorita Mau Percepat Pembangunan Sektor Pendidikan di IKN Sebelum ASN Pindah https://t.co/37VgiCBkYu,otorita cepat bangun sektor didik ikn asn pindah,negatif,0
Pegawai BIN Mulai Pindah ke IKN Juni 2025 Hunian dan Kantor Siap Digunakan https://t.co/94aMIAy8L2,pegawai bin pindah ikn juni huni kantor,negatif,0
ga cuman di IKN sih ini hampir di seluruh wilayah kalimantann terutama wilayah yang ada tambang atau oil and gas pasti banyak PSK soalnya marketnya orang yang kerja jauh dari keluarga :(,ga cuman ikn sih wilayah kalimantann utama wilayah tambang oil and gas psk marketnya orang kerja keluarga,negatif,0
19 Juta Lapangan Pekerjaan Untuk Generasi Emas Kita ? Open BO Di IKN Sul ? Wes Mbuh Lah Mending Nonton Persib #PersibDay https://t.co/6Qgx9Hawv7,juta lapang kerja generasi emas open bo ikn sul wes mbuh mending nonton persib persibday,negatif,0
@geloraco Teladan apa???11 Trillyun dikantong saya 6000 unit mobil esemka sdh dipesan ikn sdh banjir investor finalis occrp???,geloraco teladan trillyun kantong unit mobil esemka sdh pes ikn sdh banjir investor final occrp,negatif,0
Akhirnya mereka sadar ketidakgunaan kereta tanpa rel era Jokowi di IKN. Semoga bisa sadar untuk hal lain https://t.co/k7D6vv9KjL,sadar ketidakgunaan kereta rel era jokowi ikn moga sadar,negatif,0
@MurtadhaOne1 Paman gw kerja proyek di IKN pulang pulang dia bilang dah nikah tanpa sepengetahuan tante gw sama lonte anak 7 lagi hamil anak ke 8 dan lontenya minta jagain anaknya karna dia sekarat kena tumor,murtadhaone paman gw kerja proyek ikn pulang pulang bilang dah nikah tante gw lonte anak hamil anak lonte jagain anak karna sekarat kena tumor,negatif,0
Apes itu norinco... Amsiong https://t.co/bi9clriGrD Kereta otonom tanpa rel di Ibu Kota Nusantara (IKN) atau Autonomous Rail Transit (ART) akan dikembalikan ke China.,apes norinco amsiong kereta otonom rel kota nusantara ikn autonomous rail transit art china,negatif,0
@AlnilamOmar Di situ tertulis jelas bahwa customernya adalah para pekerja konstruksi pembangunan IKN,alnilamomar situ tulis customernya kerja konstruksi bangun ikn,negatif,0
